cod_dane_depto;cod_dane_muni;departamento;municipio;a–o;mes;organizaci—n;Tipo de desminado;Nœmero de metros cuadrados de çrea despejada;Nœmero de MAP destruidos;Nœmero de MUSE destruidas;Nœmero de AEI destruidas;Nœmero Total artefactos destruidos;Nœmero de Estudios No TŽcnicos realizados;Nœmero de Estudio TŽcnicos realizados;Nœmero de Operaciones de Despeje realizadas;Nœmero de ‡reas peligrosas;Nœmero de ‡reas peligrosas confirmadas
50;50370;META;URIBE;2018;Jul;THE HALO TRUST;Comunidades;0;0;1;0;1;2;0;0;0;0
13;13580;BOLIVAR;REGIDOR;2017;Abr;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
18;18592;CAQUETA;PUERTO RICO;2017;Feb;BRDEH;Comunidades;0;0;0;0;0;6;0;0;0;0
73;73168;TOLIMA;CHAPARRAL;2017;Jun;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
15;15531;BOYACA;PAUNA;2018;Feb;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
73;73352;TOLIMA;ICONONZO;2009;Mar;BRDEH;Bases Militares;3439;95;1;0;96;0;0;1;0;0
18;18410;CAQUETA;MONTA„ITA;2017;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
19;19455;CAUCA;MIRANDA;2018;Ago;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;1;1
25;25322;CUNDINAMARCA;GUASCA;2018;Ene;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2011;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
50;50577;META;PUERTO LLERAS;2018;Dic;AYUDA POPULAR NORUEGA;Comunidades;0;0;2;1;3;1;0;0;0;0
05;05313;ANTIOQUIA;GRANADA;2015;Abr;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05206;ANTIOQUIA;CONCEPCIîN;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
19;19075;CAUCA;BALBOA;2018;Mar;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;2;2;2;0;0;0;0
41;41359;HUILA;ISNOS;2018;Jun;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
73;73168;TOLIMA;CHAPARRAL;2019;Ago;BRDEH;Comunidades;8970;0;0;0;0;0;1;0;0;0
17;17662;CALDAS;SAMANç;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;1
18;18094;CAQUETA;BELƒN DE LOS ANDAQUêES;2019;Feb;BRDEH;Comunidades;0;0;0;0;0;10;0;0;0;0
86;86573;PUTUMAYO;PUERTO LEGUêZAMO;2018;May;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05667;ANTIOQUIA;SAN RAFAEL;2018;May;THE HALO TRUST;Comunidades;5793;7;0;0;7;0;0;2;0;0
68;68895;SANTANDER;ZAPATOCA;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
68;68444;SANTANDER;MATANZA;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;2
50;50226;META;CUMARAL;2017;Jul;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
18;18592;CAQUETA;PUERTO RICO;2016;Dic;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
86;86320;PUTUMAYO;ORITO;2018;Sep;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05649;ANTIOQUIA;SAN CARLOS;2011;Sep;BRDEH;Comunidades;9589;0;0;0;0;1;2;0;0;0
05;05107;ANTIOQUIA;BRICE„O;2015;May;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;5;0;0;0;0
50;50683;META;SAN JUAN DE ARAMA;2016;Jul;THE HALO TRUST;Comunidades;0;0;0;0;0;8;0;0;0;0
13;13894;BOLIVAR;ZAMBRANO;2016;Ago;ARMADA NACIONAL;Comunidades;0;0;0;0;0;2;0;0;0;0
50;50330;META;MESETAS;2019;Jul;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;2
05;05313;ANTIOQUIA;GRANADA;2012;Jun;BRDEH;Comunidades;5610;10;0;0;10;8;2;3;0;0
70;70230;SUCRE;CHALçN;2016;Oct;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
13;13212;BOLIVAR;CîRDOBA;2016;Abr;ARMADA NACIONAL;Comunidades;0;0;0;0;0;9;0;0;0;0
41;41001;HUILA;NEIVA;2019;May;BRDEH;Comunidades;0;0;1;0;1;2;0;0;0;0
86;86569;PUTUMAYO;PUERTO CAICEDO;2019;May;CAMPA„A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2013;May;BRDEH;Comunidades;9696;0;2;0;2;33;2;1;0;0
86;86571;PUTUMAYO;PUERTO GUZMçN;2019;Jul;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;5;0;0;0;0
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2014;Mar;BRDEH;Comunidades;0;0;0;0;0;18;0;0;0;0
18;18592;CAQUETA;PUERTO RICO;2018;Jun;BRDEH;Comunidades;13576;0;0;0;0;0;1;0;0;0
73;73624;TOLIMA;ROVIRA;2017;Oct;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
86;86320;PUTUMAYO;ORITO;2017;Ago;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2014;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
17;17541;CALDAS;PENSILVANIA;2018;Jul;BRDEH;Comunidades;0;0;0;0;0;17;0;0;0;0
18;18094;CAQUETA;BELƒN DE LOS ANDAQUêES;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
18;18610;CAQUETA;SAN JOSƒ DEL FRAGUA;2018;Oct;DDG;Comunidades;0;0;0;0;0;2;0;0;0;0
18;18753;CAQUETA;SAN VICENTE DEL CAGUçN;2019;May;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
17;17272;CALDAS;FILADELFIA;2018;May;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
70;70204;SUCRE;COLOSî;2018;Abr;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
50;50400;META;LEJANêAS;2017;May;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05313;ANTIOQUIA;GRANADA;2011;Oct;BRDEH;Comunidades;7200;3;1;0;4;1;2;1;0;0
25;25335;CUNDINAMARCA;GUAYABETAL;2018;May;BRDEH;Comunidades;0;0;0;0;0;10;0;0;0;0
50;50683;META;SAN JUAN DE ARAMA;2016;Jun;THE HALO TRUST;Comunidades;0;0;0;0;0;8;0;0;0;0
91;91407;AMAZONAS;LA PEDRERA;2009;Mar;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
50;50400;META;LEJANêAS;2019;Jul;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;2
50;50711;META;VISTAHERMOSA;2018;Abr;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
50;50226;META;CUMARAL;2017;Jun;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
73;73168;TOLIMA;CHAPARRAL;2018;May;BRDEH;Comunidades;7782;0;0;1;1;0;1;1;0;0
05;05660;ANTIOQUIA;SAN LUIS;2016;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
86;86320;PUTUMAYO;ORITO;2018;Ago;BRDEH;Comunidades;7523;0;0;0;0;0;1;0;0;0
05;05667;ANTIOQUIA;SAN RAFAEL;2018;Mar;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
68;68235;SANTANDER;EL CARMEN;2016;Jul;BRDEH;Comunidades;6337;4;0;0;4;2;1;1;0;0
68;68235;SANTANDER;EL CARMEN;2016;Ago;BRDEH;Comunidades;2983;2;0;0;2;1;1;2;0;0
41;41020;HUILA;ALGECIRAS;2019;May;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;2;0
50;50400;META;LEJANêAS;2018;Sep;THE HALO TRUST;Comunidades;1584;2;0;0;2;0;0;1;0;0
05;05649;ANTIOQUIA;SAN CARLOS;2010;Dic;BRDEH;Comunidades;2002;0;0;0;0;1;1;1;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2014;Dic;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
68;68235;SANTANDER;EL CARMEN;2012;Oct;BRDEH;Comunidades;3142;0;0;0;0;0;3;0;0;0
05;05667;ANTIOQUIA;SAN RAFAEL;2013;Nov;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
68;68235;SANTANDER;EL CARMEN;2011;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
50;50711;META;VISTAHERMOSA;2019;Abr;BRDEH;Comunidades;39611;2;0;3;5;0;1;1;0;0
66;66682;RISARALDA;SANTA ROSA DE CABAL;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
86;86757;PUTUMAYO;SAN MIGUEL;2018;Abr;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
19;19142;CAUCA;CALOTO;2018;Ago;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
70;70215;SUCRE;COROZAL;2019;May;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
73;73555;TOLIMA;PLANADAS;2018;Ene;BRDEH;Comunidades;13150;8;67;11;86;0;0;2;0;0
20;20060;CESAR;BOSCONIA;2018;Ene;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
25;25019;CUNDINAMARCA;ALBçN;2018;Sep;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
50;50711;META;VISTAHERMOSA;2017;Ene;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
76;76563;VALLE DEL CAUCA;PRADERA;2017;Oct;THE HALO TRUST;Comunidades;0;0;1;0;1;2;0;0;0;0
05;05002;ANTIOQUIA;ABEJORRAL;2016;Mar;THE HALO TRUST;Comunidades;0;0;0;0;0;6;0;0;0;0
05;05313;ANTIOQUIA;GRANADA;2017;Jul;BRDEH;Comunidades;7523;0;0;0;0;1;1;0;0;0
73;73616;TOLIMA;RIOBLANCO;2017;Oct;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
18;18610;CAQUETA;SAN JOSƒ DEL FRAGUA;2018;Sep;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
73;73616;TOLIMA;RIOBLANCO;2018;Nov;THE HALO TRUST;Comunidades;0;0;0;0;0;2;0;0;0;0
76;76563;VALLE DEL CAUCA;PRADERA;2018;Sep;THE HALO TRUST;Comunidades;4043;1;0;0;1;0;0;1;0;0
76;76563;VALLE DEL CAUCA;PRADERA;2018;Jul;BRDEH;Comunidades;10699;0;0;0;0;0;0;2;0;0
19;19142;CAUCA;CALOTO;2017;Sep;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
50;50711;META;VISTAHERMOSA;2019;Ago;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05483;ANTIOQUIA;NARI„O;2016;Sep;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05361;ANTIOQUIA;ITUANGO;2016;Dic;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
68;68235;SANTANDER;EL CARMEN;2016;Sep;BRDEH;Comunidades;999;0;0;0;0;5;0;1;0;0
76;76563;VALLE DEL CAUCA;PRADERA;2017;Dic;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
18;18860;CAQUETA;VALPARAêSO;2018;Oct;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
70;70508;SUCRE;OVEJAS;2017;Ago;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
73;73168;TOLIMA;CHAPARRAL;2019;Ene;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;1;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2015;Jun;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
86;86568;PUTUMAYO;PUERTO ASêS;2018;Ago;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;3123;5;0;0;5;2;0;1;0;0
13;13244;BOLIVAR;EL CARMEN DE BOLêVAR;2018;Nov;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2012;Mar;BRDEH;Comunidades;1280;0;0;0;0;7;1;0;0;0
18;18247;CAQUETA;EL DONCELLO;2019;Ene;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
17;17662;CALDAS;SAMANç;2019;Abr;BRDEH;Comunidades;6738;0;0;0;0;0;1;0;0;0
73;73168;TOLIMA;CHAPARRAL;2017;Nov;THE HALO TRUST;Comunidades;0;0;0;0;0;21;0;0;0;0
86;86568;PUTUMAYO;PUERTO ASêS;2018;Oct;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;1;3
41;41020;HUILA;ALGECIRAS;2017;Sep;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;3;0;3;6;3;0;0;0;0
05;05652;ANTIOQUIA;SAN FRANCISCO;2010;Ene;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
73;73555;TOLIMA;PLANADAS;2018;Sep;BRDEH;Comunidades;12736;1;9;6;16;0;1;1;0;0
05;05628;ANTIOQUIA;SABANALARGA;2018;Jun;BRDEH;Comunidades;1027;0;0;0;0;0;1;0;0;0
50;50711;META;VISTAHERMOSA;2018;May;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;0;0;0;1;1
50;50006;META;ACACêAS;2018;Nov;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
70;70508;SUCRE;OVEJAS;2018;Sep;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
68;68235;SANTANDER;EL CARMEN;2013;Ago;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
50;50711;META;VISTAHERMOSA;2017;Dic;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05483;ANTIOQUIA;NARI„O;2015;Mar;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
13;13894;BOLIVAR;ZAMBRANO;2012;Sep;BRDEH;Comunidades;9050;0;0;0;0;0;1;0;0;0
05;05313;ANTIOQUIA;GRANADA;2016;Jul;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
86;86568;PUTUMAYO;PUERTO ASêS;2019;Feb;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;2;0
18;18610;CAQUETA;SAN JOSƒ DEL FRAGUA;2018;Ene;BRDEH;Comunidades;0;5;0;0;5;1;0;0;0;0
05;05021;ANTIOQUIA;ALEJANDRêA;2019;Jul;BRDEH;Comunidades;8943;0;0;0;0;1;1;1;0;0
13;13894;BOLIVAR;ZAMBRANO;2016;Dic;ARMADA NACIONAL;Comunidades;1247;0;0;0;0;0;0;1;0;0
52;52356;NARI„O;IPIALES;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05756;ANTIOQUIA;SONSîN;2014;Abr;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;3
19;19075;CAUCA;BALBOA;2019;Mar;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;1191;0;3;0;3;1;0;1;0;0
25;25662;CUNDINAMARCA;SAN JUAN DE RIOSECO;2018;Sep;BRDEH;Comunidades;0;0;0;0;0;5;0;0;0;0
76;76563;VALLE DEL CAUCA;PRADERA;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
70;70508;SUCRE;OVEJAS;2018;Oct;ARMADA NACIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
13;13688;BOLIVAR;SANTA ROSA DEL SUR;2008;Dic;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
05;05313;ANTIOQUIA;GRANADA;2014;Sep;BRDEH;Comunidades;5986;0;0;0;0;0;2;0;0;0
68;68444;SANTANDER;MATANZA;2018;Jun;BRDEH;Comunidades;0;0;0;0;0;5;0;0;0;0
18;18592;CAQUETA;PUERTO RICO;2017;Jun;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
76;76563;VALLE DEL CAUCA;PRADERA;2017;Nov;THE HALO TRUST;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05148;ANTIOQUIA;CARMEN DE VIBORAL;2015;Mar;THE HALO TRUST;Comunidades;0;0;0;0;0;11;0;0;0;0
05;05313;ANTIOQUIA;GRANADA;2011;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05756;ANTIOQUIA;SONSîN;2014;May;THE HALO TRUST;Comunidades;0;0;0;0;0;4;0;0;0;0
73;73168;TOLIMA;CHAPARRAL;2017;Oct;THE HALO TRUST;Comunidades;9677;0;0;0;0;10;0;1;0;0
05;05649;ANTIOQUIA;SAN CARLOS;2009;Mar;BRDEH;Comunidades;3140;2;0;0;2;0;0;1;0;0
73;73616;TOLIMA;RIOBLANCO;2018;Sep;BRDEH;Comunidades;2232;0;0;0;0;0;0;1;0;0
73;73168;TOLIMA;CHAPARRAL;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05652;ANTIOQUIA;SAN FRANCISCO;2011;Sep;BRDEH;Comunidades;9466;0;0;0;0;0;3;0;0;0
05;05148;ANTIOQUIA;CARMEN DE VIBORAL;2017;Sep;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
68;68655;SANTANDER;SABANA DE TORRES;2015;Ago;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
68;68235;SANTANDER;EL CARMEN;2013;Jul;BRDEH;Comunidades;449;5;1;0;6;0;0;1;0;0
05;05145;ANTIOQUIA;CARAMANTA;2018;Jun;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
18;18256;CAQUETA;EL PAUJIL;2019;Ene;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
41;41078;HUILA;BARAYA;2018;Abr;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
41;41306;HUILA;GIGANTE;2018;May;BRDEH;Comunidades;0;0;0;0;0;11;0;0;0;0
13;13894;BOLIVAR;ZAMBRANO;2016;Mar;ARMADA NACIONAL;Comunidades;0;0;4;0;4;4;0;0;0;0
52;52079;NARI„O;BARBACOAS;2010;Feb;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
18;18592;CAQUETA;PUERTO RICO;2018;Oct;BRDEH;Comunidades;17027;6;1;0;7;0;0;2;0;0
17;17662;CALDAS;SAMANç;2017;Jun;BRDEH;Comunidades;11432;6;0;0;6;33;3;1;0;0
05;05361;ANTIOQUIA;ITUANGO;2018;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
17;17662;CALDAS;SAMANç;2011;Oct;BRDEH;Comunidades;8815;14;0;0;14;2;3;4;0;0
18;18001;CAQUETA;FLORENCIA;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05313;ANTIOQUIA;GRANADA;2012;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;2
76;76563;VALLE DEL CAUCA;PRADERA;2018;Nov;THE HALO TRUST;Comunidades;0;0;0;0;0;1;0;0;0;0
18;18753;CAQUETA;SAN VICENTE DEL CAGUçN;2019;Jul;HANDICAP INTERNATIONAL;Comunidades;1344;2;0;0;2;0;0;1;0;0
73;73217;TOLIMA;COYAIMA;2018;Feb;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
17;17662;CALDAS;SAMANç;2012;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;2
05;05313;ANTIOQUIA;GRANADA;2015;Oct;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;4
73;73168;TOLIMA;CHAPARRAL;2018;Jun;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
52;52356;NARI„O;IPIALES;2019;Mar;BRDEH;Comunidades;5953;0;0;0;0;0;0;2;0;0
73;73168;TOLIMA;CHAPARRAL;2018;Dic;THE HALO TRUST;Comunidades;18084;0;1;0;1;0;0;1;0;0
68;68689;SANTANDER;SAN VICENTE DE CHUCURê;2013;Dic;BRDEH;Comunidades;8353;1;1;0;2;0;1;1;0;0
11;11001;BOGOTA DC;Bogot‡ DC;2018;Jun;ATEXX;Comunidades;0;0;0;0;0;2;0;0;0;0
18;18460;CAQUETA;MILçN;2018;Oct;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;1;0;0;0;0
18;18247;CAQUETA;EL DONCELLO;2019;Feb;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
76;76563;VALLE DEL CAUCA;PRADERA;2018;May;BRDEH;Comunidades;456;1;0;0;1;0;0;1;0;0
68;68235;SANTANDER;EL CARMEN;2011;Jul;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
05;05756;ANTIOQUIA;SONSîN;2014;Jun;THE HALO TRUST;Comunidades;0;0;0;0;0;7;0;0;0;0
18;18753;CAQUETA;SAN VICENTE DEL CAGUçN;2017;Abr;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05055;ANTIOQUIA;ARGELIA;2018;Abr;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05667;ANTIOQUIA;SAN RAFAEL;2019;May;THE HALO TRUST;Comunidades;14452;12;0;0;12;0;0;4;0;0
68;68406;SANTANDER;LEBRêJA;2018;Sep;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
19;19585;CAUCA;PURACƒ;2019;Ago;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;11;0;0;0;0
25;25120;CUNDINAMARCA;CABRERA;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05660;ANTIOQUIA;SAN LUIS;2017;Ago;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;1
25;25320;CUNDINAMARCA;GUADUAS;2018;Sep;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
86;86569;PUTUMAYO;PUERTO CAICEDO;2019;Ago;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;0;0;0;0;1
25;25867;CUNDINAMARCA;VIANê;2018;May;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
05;05483;ANTIOQUIA;NARI„O;2015;Nov;THE HALO TRUST;Comunidades;2044;0;0;0;0;1;1;0;0;0
73;73555;TOLIMA;PLANADAS;2019;Abr;THE HALO TRUST;Comunidades;102;0;0;0;0;1;0;1;0;0
85;85001;CASANARE;YOPAL;2017;Oct;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
17;17653;CALDAS;SALAMINA;2019;Mar;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
76;76563;VALLE DEL CAUCA;PRADERA;2018;Jul;THE HALO TRUST;Comunidades;0;0;0;0;0;0;0;0;0;2
05;05313;ANTIOQUIA;GRANADA;2014;Nov;BRDEH;Comunidades;2994;2;0;0;2;4;1;2;0;0
18;18247;CAQUETA;EL DONCELLO;2018;Ene;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
70;70508;SUCRE;OVEJAS;2017;Sep;ARMADA NACIONAL;Comunidades;0;0;0;0;0;2;0;0;0;0
52;52356;NARI„O;IPIALES;2018;Ene;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
68;68655;SANTANDER;SABANA DE TORRES;2015;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;1
50;50683;META;SAN JUAN DE ARAMA;2019;Feb;AYUDA POPULAR NORUEGA;Comunidades;0;0;0;0;0;1;0;0;0;0
05;05313;ANTIOQUIA;GRANADA;2016;Jun;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
05;05197;ANTIOQUIA;COCORNç;2015;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
05;05649;ANTIOQUIA;SAN CARLOS;2011;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;2
68;68235;SANTANDER;EL CARMEN;2014;Feb;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
13;13894;BOLIVAR;ZAMBRANO;2016;Nov;ARMADA NACIONAL;Comunidades;9676;0;0;0;0;2;1;0;0;0
41;41396;HUILA;LA PLATA;2019;Ene;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
73;73624;TOLIMA;ROVIRA;2018;Jun;BRDEH;Comunidades;0;0;0;0;0;19;0;0;0;0
68;68235;SANTANDER;EL CARMEN;2013;Jun;BRDEH;Comunidades;8717;0;0;0;0;7;3;0;0;0
19;19142;CAUCA;CALOTO;2017;Mar;HANDICAP INTERNATIONAL;Comunidades;0;0;0;0;0;1;0;0;0;0
13;13894;BOLIVAR;ZAMBRANO;2010;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
25;25793;CUNDINAMARCA;TAUSA;2005;Nov;BRDEH;Bases Militares;0;0;0;0;0;0;0;0;1;0
68;68235;SANTANDER;EL CARMEN;2016;Sep;BRDEH;Comunidades;0;0;0;0;0;0;0;0;2;0
05;05628;ANTIOQUIA;SABANALARGA;2017;Nov;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;1
73;73624;TOLIMA;ROVIRA;2017;Nov;BRDEH;Comunidades;0;0;0;0;0;4;0;0;0;0
73;73616;TOLIMA;RIOBLANCO;2018;May;BRDEH;Comunidades;0;0;0;0;0;0;0;0;0;1
63;63470;QUINDIO;MONTENEGRO;2018;Ago;BRDEH;Comunidades;0;0;0;0;0;3;0;0;0;0
86;86757;PUTUMAYO;SAN MIGUEL;2018;Jun;THE HALO TRUST;Comunidades;0;0;0;0;0;2;0;0;0;0
86;86568;PUTUMAYO;PUERTO ASêS;2018;Feb;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;2;0;0;0;0
25;25873;CUNDINAMARCA;VILLAPINZîN;2018;Ene;BRDEH;Comunidades;0;0;0;0;0;2;0;0;0;0
50;50330;META;MESETAS;2017;Sep;THE HALO TRUST;Comunidades;0;0;0;0;0;2;0;0;0;0
73;73555;TOLIMA;PLANADAS;2018;Jun;BRDEH;Comunidades;17359;9;0;3;12;2;0;2;0;0
05;05660;ANTIOQUIA;SAN LUIS;2016;Mar;BRDEH;Comunidades;0;0;0;0;0;0;0;0;1;0
13;13894;BOLIVAR;ZAMBRANO;2018;Jun;ARMADA NACIONAL;Comunidades;0;0;0;0;0;0;0;0;0;1
41;41770;HUILA;SUAZA;2018;Jun;BRDEH;Comunidades;0;0;0;0;0;1;0;0;0;0
73;73555;TOLIMA;PLANADAS;2019;Mar;BRDEH;Comunidades;12250;1;2;0;3;0;1;0;0;0
19;19075;CAUCA;BALBOA;2019;Sep;CAMPA–A COLOMBIANA CONTRA MINAS;Comunidades;0;0;0;0;0;2;0;0;0;0
52;52079;NARI„O;BARBACOAS;2010;Feb;BRDEH;Comunidades;0;0;0;0;0;0;0;0;3;0
52;52678;NARI„O;SAMANIEGO;2009;Jul;BRDEH;Comunidades;6446;4;0;0;4;0;0;3;0;0
